chapter_file,chapter_index,title,line_number,raw_text,normalized_text,context_before,context_after,keyword_score,tfidf_similarity,fuzzy_similarity,final_score,matched_seed,category,decision
converted/Super Gene/chapters/725-chapter-724-big-reward.md,725,Chapter 724 : Big Reward,98,Thousand-Blade Blood Dragon Baby consumed. You have received one super geno point.,thousand blade blood dragon baby consumed. you have received one super geno point.,,,0.55,1.0,1.0,0.865,Thousand-Blade Blood Dragon Baby Consumed. You Have Received One Super Geno Point.,geno_point_gain,likely
converted/Super Gene/chapters/748-chapter-747-an-uncompleted-build.md,748,Chapter 747 : An Uncompleted Build,88,You have consumed the flesh of a super creature; your super geno point total has increased by one.,you have consumed the flesh of a super creature; your super geno point total has increased by one.,,,0.55,1.0,1.0,0.865,You Have Consumed The Flesh Of A Super Creature; Your Super Geno Point Total Has Increased By One.,geno_point_gain,likely
converted/Super Gene/chapters/782-chapter-781-getting-another-super-beast-soul.md,782,Chapter 781 : Getting Another Super Beast Soul,64,Super Creature Devil-Eye Spider Baby killed. Beast soul gained. Eat the flesh of the Devil-Eye Spider Baby to gain zero to ten super geno points randomly. You may also harvest its Super Geno essence. Consume its Super Geno essence to gain zero to ten super geno points randomly.,super creature devil eye spider baby killed. beast soul gained. eat the flesh of the devil eye spider baby to gain zero to ten super geno points randomly. you may also harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.,,,0.75,0.8867,1.0,0.8593,Super Creature Devil-Eye Spider Baby Killed. Beast Soul Gained. Eat The Flesh Of The Devil-Eye Spider Baby To Gain Zero To Ten Super Geno Points Randomly. You May Also Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/866-chapter-865-attacking-devil-blood-shelter.md,866,Chapter 865 : Attacking Devil-Blood Shelter,50,"Super Creature Tiger-Wolf Beast killed. No beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to obtain zero to ten super geno points randomly.","super creature tiger wolf beast killed. no beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to obtain zero to ten super geno points randomly.",,,0.85,0.828,1.0,0.8553,"Super Creature Tiger-Wolf Beast Killed. No Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Obtain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/799-chapter-798-getting-into-the-shelter.md,799,Chapter 798 : Getting into the Shelter,82,"Super Creature Mirage-Gas Freak killed. No beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno essence. Consume its Super Geno essence to gain zero to ten super geno points randomly.","super creature mirage gas freak killed. no beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8273,1.0,0.8548,"Super Creature Mirage-Gas Freak Killed. No Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/879-chapter-878-killing-thunder-bull.md,879,Chapter 878 : Killing Thunder-bull,82,"Super Creature Thunder-Devil Bull killed. No beast soul gained. The flesh of this creature is edible, and you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature thunder devil bull killed. no beast soul gained. the flesh of this creature is edible, and you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8268,1.0,0.8546,"Super Creature Thunder-Devil Bull Killed. No Beast Soul Gained. The Flesh Of This Creature Is Edible, And You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/1134-chapter-1133-transparent-king-scorpion-beast-soul.md,1134,Chapter 1133 - Transparent King Scorpion Beast Soul,38,"Berserk Super Creature Transparent King Scorpion killed. Beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","berserk super creature transparent king scorpion killed. beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8256,1.0,0.8538,"Berserk Super Creature Transparent King Scorpion Killed. Beast Soul Gained. the Flesh of This Creature Is Inedible, but You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence to Gain Zero to Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/851-chapter-850-killing-continuously.md,851,Chapter 850 : Killing Continuously,98,"Super Creature Holy Lightshield Bug killed. No beast soul gained. The flesh of this creature is edible, and you may harvest its Super Geno Essence. Consume its Super Geno Essence gain zero to ten super geno points randomly.","super creature holy lightshield bug killed. no beast soul gained. the flesh of this creature is edible, and you may harvest its super geno essence. consume its super geno essence gain zero to ten super geno points randomly.",,,0.85,0.8253,1.0,0.8537,"Super Creature Holy Lightshield Bug Killed. No Beast Soul Gained. The Flesh Of This Creature Is Edible, And You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/856-chapter-855-opening-a-chest.md,856,Chapter 855 : Opening a Chest,64,"Super Creature Silver-Blood Macaque killed. Beast soul gained. The flesh of this creature is edible, and you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature silver blood macaque killed. beast soul gained. the flesh of this creature is edible, and you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8236,1.0,0.8527,"Super Creature Silver-Blood Macaque Killed. Beast Soul Gained. The Flesh Of This Creature Is Edible, And You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/874-chapter-873-blood-bone-knife.md,874,Chapter 873 : Blood-Bone Knife,110,"Super Creature Riverbank Wyrm killed. No beast soul gained. The flesh of this creature is edible, and you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature riverbank wyrm killed. no beast soul gained. the flesh of this creature is edible, and you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8225,1.0,0.852,"Super Creature Riverbank Wyrm Killed. No Beast Soul Gained. The Flesh Of This Creature Is Edible, And You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/866-chapter-865-attacking-devil-blood-shelter.md,866,Chapter 865 : Attacking Devil-Blood Shelter,68,"Super Creature Muscle Beast killed. No beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to obtain zero to ten super geno points randomly.","super creature muscle beast killed. no beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to obtain zero to ten super geno points randomly.",,,0.85,0.8218,1.0,0.8516,"Super Creature Muscle Beast Killed. No Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Obtain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/851-chapter-850-killing-continuously.md,851,Chapter 850 : Killing Continuously,44,"Super Creature Cruel Witch killed. No beast soul gained. The flesh of this creature is edible, and you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature cruel witch killed. no beast soul gained. the flesh of this creature is edible, and you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8202,1.0,0.8507,"Super Creature Cruel Witch Killed. No Beast Soul Gained. The Flesh Of This Creature Is Edible, And You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/1074-chapter-1073-disloyal-knight-s-coming.md,1074,Chapter 1073 - Disloyal Knight’s Coming,76,"Super Creature Devil Fang King killed. Beast soul gained. The flesh of this creature is edible, and you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature devil fang king killed. beast soul gained. the flesh of this creature is edible, and you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8193,1.0,0.8502,"Super Creature Devil Fang King Killed. Beast Soul Gained. the Flesh of This Creature Is Edible, and You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence to Gain Zero to Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/1112-chapter-1111-squeezing-beast-souls.md,1112,Chapter 1111 - Squeezing Beast Souls,106,Ordinary-class Blood Turtle beast soul obtained.,ordinary class blood turtle beast soul obtained.,,,0.5,1.0,1.0,0.85,Ordinary-Class Blood Turtle Beast Soul Obtained.,beast_soul_result,likely
converted/Super Gene/chapters/1113-chapter-1112-lucky-bao-er.md,1113,Chapter 1112 - Lucky Bao’er,20,Ordinary-class Blood Fly beast soul obtained.,ordinary class blood fly beast soul obtained.,,,0.5,1.0,1.0,0.85,Ordinary-Class Blood Fly Beast Soul Obtained.,beast_soul_result,likely
converted/Super Gene/chapters/717-chapter-716-son-of-god-reward.md,717,Chapter 716 : Son of God Reward,38,You have obtained a super beast soul: Devil Unicorn.,you have obtained a super beast soul: devil unicorn.,,,0.5,1.0,1.0,0.85,You Have Obtained A Super Beast Soul: Devil Unicorn.,beast_soul_result,likely
converted/Super Gene/chapters/936-chapter-935-zero-the-lucky-goddess.md,936,"Chapter 935 : Zero, the Lucky Goddess",24,Mutant Pet Beast Soul Obtained; Dragon-Blood Snake.,mutant pet beast soul obtained; dragon blood snake.,,,0.5,1.0,1.0,0.85,Mutant Pet Beast Soul Obtained; Dragon-Blood Snake.,beast_soul_result,likely
converted/Super Gene/chapters/780-chapter-779-flower-creature.md,780,Chapter 779 : Flower Creature,26,"Super Creature Emerald Golem killed. No beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno essence. Consume its Super Geno essence to gain zero to ten super geno points randomly.","super creature emerald golem killed. no beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8177,1.0,0.8493,"Super Creature Emerald Golem Killed. No Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/847-chapter-846-little-fox-master.md,847,Chapter 846 : Little Fox Master,44,"Super Creature Flaming Minotaur killed. No beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature flaming minotaur killed. no beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8171,1.0,0.8489,"Super Creature Flaming Minotaur Killed. No Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/1111-chapter-1110-super-armour.md,1111,Chapter 1110 - Super Armour,88,"Super Creature Devil-Blood Mantis killed. Beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature devil blood mantis killed. beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8154,1.0,0.8479,"Super Creature Devil-Blood Mantis Killed. Beast Soul Gained. the Flesh of This Creature Is Inedible, but You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence to Gain Zero to Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/811-chapter-810-summoning-a-pet.md,811,Chapter 810 : Summoning a Pet,68,"Super Creature Spirit Owl killed. Beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature spirit owl killed. beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8128,1.0,0.8464,"Super Creature Spirit Owl Killed. Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/1190-chapter-1189-killing-sky-king.md,1190,Chapter 1189 - Killing Sky King,94,"Super Creature Sky Peacock killed. Beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature sky peacock killed. beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8119,1.0,0.8459,"Super Creature Sky Peacock Killed. Beast Soul Gained. The Flesh of This Creature Is Inedible, but You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence to Gain Zero to Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/1261-chapter-1260-fish-king-s-reappearance.md,1261,Chapter 1260 - Fish King’s Reappearance,86,"Super Creature Abyssal Beast killed. Beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature abyssal beast killed. beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8107,1.0,0.8452,"Super Creature Abyssal Beast killed. Beast Soul Gained. The Flesh of This Creature Is Inedible, but You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence to Gain Zero to Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/942-chapter-941-disloyal-knight-beast-soul.md,942,Chapter 941 : Disloyal Knight Beast Soul,52,"Super Creature Disloyal Knight killed. Beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature disloyal knight killed. beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8106,1.0,0.8452,"Super Creature Disloyal Knight Killed. Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/847-chapter-846-little-fox-master.md,847,Chapter 846 : Little Fox Master,42,"Super Creature Windhawk killed. No beast soul gained. The flesh of this creature is inedible, but you may harvest its Super Geno Essence. Consume its Super Geno Essence to gain zero to ten super geno points randomly.","super creature windhawk killed. no beast soul gained. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.",,,0.85,0.8079,1.0,0.8436,"Super Creature Windhawk Killed. No Beast Soul Gained. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.",beast_soul_result,likely
converted/Super Gene/chapters/783-chapter-782-second-absorption.md,783,Chapter 782 : Second Absorption,20,Super Creature Devil-Eye Spider killed. No beast soul gained. You may harvest its Super Geno essence. Consume its Super Geno essence to gain zero to ten super geno points randomly.,super creature devil eye spider killed. no beast soul gained. you may harvest its super geno essence. consume its super geno essence to gain zero to ten super geno points randomly.,,,0.85,0.7845,1.0,0.83,Super Creature Devil-Eye Spider Killed. No Beast Soul Gained. You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Gain Zero To Ten Super Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/894-chapter-893-three-second-hero.md,894,Chapter 893 : Three-Second Hero,84,Ordinary Creature Coin Toad killed. No beast soul gained. Consume its flesh to obtain zero to ten ordinary geno points randomly.,ordinary creature coin toad killed. no beast soul gained. consume its flesh to obtain zero to ten ordinary geno points randomly.,,,0.85,0.7891,0.978,0.83,Ordinary Creature Dollar Toad Killed. No Beast Soul Gained. Consume Its Flesh To Obtain Zero To Ten Ordinary Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/598-chapter-597-invitation.md,598,Chapter 597 : Invitation,34,"Princess Yin and Princess Yang slew the Silver Beetle Mother. The beast soul was not acquired. Consume its flesh to obtain a random numeric amount of sacred geno points, ranging from zero to ten.","princess yin and princess yang slew the silver beetle mother. the beast soul was not acquired. consume its flesh to obtain a random numeric amount of sacred geno points, ranging from zero to ten.",,,0.4,1.0,1.0,0.82,"Princess Yin And Princess Yang Slew The Silver Beetle Mother. The Beast Soul Was Not Acquired. Consume Its Flesh To Obtain A Random Numeric Amount Of Sacred Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/1176-chapter-1175-mystic-paper.md,1176,Chapter 1175 - Mystic Paper,16,Life Geno Essence absorbed: super geno points +1.,life geno essence absorbed: super geno points +1.,<!-- source: span.dropcap -->,,0.4,1.0,0.9773,0.8173,Life Geno Essence absorbed. Super Geno Points +1.,life_essence,likely
converted/Super Gene/chapters/673-chapter-672-hail-to-the-leader.md,673,Chapter 672 : Hail to the Leader,68,"Super Creature Hunted: Giant Frosty Bear. The beast soul has not been acquired. The flesh of this creature is inedible, but you may harvest its Super Geno essence. Consume its Super Geno essence to obtain a random numeric amount of super geno points, ranging from zero to ten.","super creature hunted: giant frosty bear. the beast soul has not been acquired. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to obtain a random numeric amount of super geno points, ranging from zero to ten.",,,0.65,0.8652,1.0,0.8168,"Super Creature Hunted: Giant Frosty Bear. The Beast Soul Has Not Been Acquired. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Obtain A Random Numeric Amount Of Super Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/647-chapter-646-t-rex-beast-soul.md,647,Chapter 646 : T-Rex Beast Soul,32,"Super Creature Hunted: Fire-Scale T-rex. The beast soul has been acquired. The flesh of this creature is inedible, but you may harvest its Super Geno essence. Consume its Super Geno essence to obtain a random numeric amount of super geno points, ranging from zero to ten.","super creature hunted: fire scale t rex. the beast soul has been acquired. the flesh of this creature is inedible, but you may harvest its super geno essence. consume its super geno essence to obtain a random numeric amount of super geno points, ranging from zero to ten.",,,0.65,0.8625,1.0,0.8153,"Super Creature Hunted: Fire-Scale T-Rex. The Beast Soul Has Been Acquired. The Flesh Of This Creature Is Inedible, But You May Harvest Its Life Geno Essence. Consume Its Life Geno Essence To Obtain A Random Numeric Amount Of Super Geno Points, Ranging From Zero To Ten.",beast_soul_result,likely
converted/Super Gene/chapters/1044-chapter-1043-getting-a-super-beast-soul.md,1044,Chapter 1043 - Getting a Super Beast Soul,100,Super Creature Devil-horn Sheep King killed. Beast soul gained. Its flesh is inedible and there is no Super Geno Essence for retrieval.,super creature devil horn sheep king killed. beast soul gained. its flesh is inedible and there is no super geno essence for retrieval.,,,0.65,0.8541,1.0,0.8104,Super Creature Devil-Horn Sheep King killed. Beast soul gained. Its flesh is inedible and there is no Life Geno Essence for retrieval.,beast_soul_result,likely
converted/Super Gene/chapters/1004-chapter-1003-the-fruit.md,1004,Chapter 1003 - The Fruit,42,Super King Self Spirit Gene +1.,super king self spirit gene +1.,,,0.30000000000000004,1.0,1.0,0.79,Super King Self Spirit Gene +1.,geno_point_gain,likely
converted/Super Gene/chapters/1004-chapter-1003-the-fruit.md,1004,Chapter 1003 - The Fruit,50,Super King Self Spirit Gene +1.,super king self spirit gene +1.,,,0.30000000000000004,1.0,1.0,0.79,Super King Self Spirit Gene +1.,geno_point_gain,likely
converted/Super Gene/chapters/1112-chapter-1111-squeezing-beast-souls.md,1112,Chapter 1111 - Squeezing Beast Souls,50,Ordinary-class Blood Firefly beast soul gained.,ordinary class blood firefly beast soul gained.,,,0.30000000000000004,1.0,1.0,0.79,Ordinary-Class Blood Firefly Beast Soul Gained.,beast_soul_result,likely
converted/Super Gene/chapters/1112-chapter-1111-squeezing-beast-souls.md,1112,Chapter 1111 - Squeezing Beast Souls,82,Primitive-class Blood-Ant beast soul gained.,primitive class blood ant beast soul gained.,,,0.30000000000000004,1.0,1.0,0.79,Primitive-Class Blood-Ant Beast Soul Gained.,beast_soul_result,likely
converted/Super Gene/chapters/1112-chapter-1111-squeezing-beast-souls.md,1112,Chapter 1111 - Squeezing Beast Souls,86,Ordinary-class Blood-Spider beast soul gained.,ordinary class blood spider beast soul gained.,,,0.30000000000000004,1.0,1.0,0.79,Ordinary-Class Blood-Spider Beast Soul Gained.,beast_soul_result,likely
converted/Super Gene/chapters/1724-chapter-1723-killing-a-xenogeneic.md,1724,Chapter 1723 - Killing a Xenogeneic,68,Xenogeneic Baron hunted; xenogeneic gene found.,xenogeneic baron hunted; xenogeneic gene found.,,,0.30000000000000004,1.0,1.0,0.79,Xenogeneic Baron hunted; Xenogeneic Gene Found.,xenogeneic_gene,likely
converted/Super Gene/chapters/1773-chapter-1772-searching-for-treasure.md,1773,Chapter 1772 - Searching for Treasure,38,Xenogeneic Viscount hunted; xenogeneic gene found: Old Elephant Man,xenogeneic viscount hunted; xenogeneic gene found: old elephant man,,,0.30000000000000004,1.0,1.0,0.79,Xenogeneic Viscount Hunted; Xenogeneic Gene Found: Old Elephant Man,xenogeneic_gene,likely
converted/Super Gene/chapters/1812-chapter-1811-slashing-demon.md,1812,Chapter 1811 - Slashing Demon,72,Xenogeneic Viscount hunted; xenogeneic gene found: Purple-Horn Demon.,xenogeneic viscount hunted; xenogeneic gene found: purple horn demon.,,,0.30000000000000004,1.0,1.0,0.79,Xenogeneic Viscount Hunted; Xenogeneic Gene Found: Purple-Horn Demon.,xenogeneic_gene,likely
converted/Super Gene/chapters/1985-chapter-1984-xenogeneic-geno-ar.md,1985,Chapter 1984 - Xenogeneic Geno Ar,18,Xenogeneic Earl hunted. Forest Bird: xenogeneic gene found.,xenogeneic earl hunted. forest bird: xenogeneic gene found.,,,0.30000000000000004,1.0,1.0,0.79,Xenogeneic Earl Hunted. Forest Bird: Xenogeneic Gene Found.,xenogeneic_gene,likely
converted/Super Gene/chapters/1985-chapter-1984-xenogeneic-geno-ar.md,1985,Chapter 1984 - Xenogeneic Geno Ar,48,Earl class xenogeneic geno art obtained: Ant Queen Mark,earl class xenogeneic geno art obtained: ant queen mark,,,0.30000000000000004,1.0,1.0,0.79,Earl Class Xenogeneic Geno Art Obtained: Ant Queen Mark,xenogeneic_gene,likely
converted/Super Gene/chapters/2159-chapter-2158-getting-beast-souls.md,2159,Chapter 2158 - Getting Beast Souls,20,Mutant Xenogeneic King hunted: Gold Demon Bug King. Xenogeneic gene found.,mutant xenogeneic king hunted: gold demon bug king. xenogeneic gene found.,,,0.30000000000000004,1.0,1.0,0.79,Mutant Xenogeneic King hunted: Gold Demon Bug King. Xenogeneic gene found.,xenogeneic_gene,likely
converted/Super Gene/chapters/2159-chapter-2158-getting-beast-souls.md,2159,Chapter 2158 - Getting Beast Souls,48,Mutant Xenogeneic King hunted: Gold Demon Bug King. Xenogeneic gene found.,mutant xenogeneic king hunted: gold demon bug king. xenogeneic gene found.,,,0.30000000000000004,1.0,1.0,0.79,Mutant Xenogeneic King hunted: Gold Demon Bug King. Xenogeneic gene found.,xenogeneic_gene,likely
converted/Super Gene/chapters/2718-chapter-2717-scary-ice-geno-art.md,2718,Chapter 2717 - Scary Ice Geno Art,64,Deified xenogeneic killed: Four-Eyed Wolf. Xenogeneic gene found.,deified xenogeneic killed: four eyed wolf. xenogeneic gene found.,,,0.30000000000000004,1.0,1.0,0.79,Deified Xenogeneic Killed: Four-Eyed Wolf. Xenogeneic Gene Found.,xenogeneic_gene,likely
converted/Super Gene/chapters/2807-chapter-2806-nine-defence-palace.md,2807,Chapter 2806 Nine-Defence Palace,84,Xenogeneic deified hunted. Black Demon Ape: deified xenogeneic gene found.,xenogeneic deified hunted. black demon ape: deified xenogeneic gene found.,,,0.30000000000000004,1.0,1.0,0.79,Xenogeneic Deified Hunted. Black Demon Ape: Deified Xenogeneic Gene Found.,xenogeneic_gene,likely
converted/Super Gene/chapters/304-chapter-304-devil-sword.md,304,Chapter 304 : Devil Sword,52,Beast soul identified. Sacred-blood beast soul devil sword gained.,beast soul identified. sacred blood beast soul devil sword gained.,,,0.30000000000000004,1.0,1.0,0.79,Beast Soul Identified. Sacred-Blood Beast Soul Devil Sword Gained.,beast_soul_result,likely
converted/Super Gene/chapters/693-chapter-692-absorbing-the-super-geno-essence.md,693,Chapter 692 : Absorbing the Super Geno Essence,20,Essence Absorbed: Saint-Bone Elephant. You have gained one super geno point.,essence absorbed: saint bone elephant. you have gained one super geno point.,,,0.30000000000000004,1.0,1.0,0.79,Essence Absorbed: Saint-Bone Elephant. You Have Gained One Super Geno Point.,life_essence,likely
converted/Super Gene/chapters/693-chapter-692-absorbing-the-super-geno-essence.md,693,Chapter 692 : Absorbing the Super Geno Essence,22,Essence Absorbed: Saint-Bone Elephant. You have gained one super geno point.,essence absorbed: saint bone elephant. you have gained one super geno point.,,,0.30000000000000004,1.0,1.0,0.79,Essence Absorbed: Saint-Bone Elephant. You Have Gained One Super Geno Point.,life_essence,likely
converted/Super Gene/chapters/975-chapter-974-mystic-stone-room.md,975,Chapter 974 - Mystic Stone Room,36,Super King Self Spirit Gene +1.,super king self spirit gene +1.,,,0.30000000000000004,1.0,1.0,0.79,Super King Self Spirit Gene +1.,geno_point_gain,likely
converted/Super Gene/chapters/975-chapter-974-mystic-stone-room.md,975,Chapter 974 - Mystic Stone Room,48,Super King Self Spirit Gene +1.,super king self spirit gene +1.,,,0.30000000000000004,1.0,1.0,0.79,Super King Self Spirit Gene +1.,geno_point_gain,likely
converted/Super Gene/chapters/1985-chapter-1984-xenogeneic-geno-ar.md,1985,Chapter 1984 - Xenogeneic Geno Ar,30,Earl Gene +1.,earl gene +1.,,,0.30000000000000004,1.0,0.96,0.7852,Earl Gene +1,geno_point_gain,likely
converted/Super Gene/chapters/1992-chapter-1991-picked-up-one.md,1992,Chapter 1991 - Picked Up One,28,Earl Gene +1.,earl gene +1.,,,0.30000000000000004,1.0,0.96,0.7852,Earl Gene +1,geno_point_gain,likely
converted/Super Gene/chapters/284-chapter-284-the-egg.md,284,Chapter 284 : The Egg,62,Egg broken. Identifying beast soul—,egg broken. identifying beast soul,,,0.30000000000000004,1.0,0.9577,0.7849,Egg Broken. Identifying Beast Soul...,beast_soul_result,likely
converted/Super Gene/chapters/304-chapter-304-devil-sword.md,304,Chapter 304 : Devil Sword,48,Identifying beast soul—,identifying beast soul,,,0.30000000000000004,1.0,0.9362,0.7823,Identifying Beast Soul...,beast_soul_result,likely
converted/Super Gene/chapters/072-chapter-72-hunting-frenzy.md,72,Chapter 72 : Hunting Frenzy,58,Mutant black stinger killed. Beast soul of mutant black stinger gained. Eat its meat to gain zero to ten mutant geno points randomly.,mutant black stinger killed. beast soul of mutant black stinger gained. eat its meat to gain zero to ten mutant geno points randomly.,,,0.85,0.6904,0.9902,0.7743,Mutant Black Stinger Killed. No Beast Soul Gained. Eat Its Meat To Gain Zero To Ten Mutant Geno Points Randomly.,beast_soul_result,likely
converted/Super Gene/chapters/896-chapter-895-copper-fruit.md,896,Chapter 895 : Copper Fruit,20,Coin Toad consumed. You have received one ordinary geno point.,coin toad consumed. you have received one ordinary geno point.,,,0.55,0.8469,0.958,0.7711,Dollar Toad Consumed. You Have Received One Ordinary Geno Point.,geno_point_gain,likely
